"DateTime","Positive reviews","Negative reviews"
"2023-06-18 00:00:00",412,-153
"2023-06-19 00:00:00",,
"2023-06-20 00:00:00",382,-129
"2023-06-21 00:00:00",398,-124
"2023-06-22 00:00:00",399,-152
"2023-06-23 00:00:00",561,-174
"2023-06-24 00:00:00",,
"2023-06-25 00:00:00",499,-151
"2023-06-26 00:00:00",428,-142
"2023-06-27 00:00:00",553,-164
"2023-06-28 00:00:00",517,-176
"2023-06-29 00:00:00",,
"2023-06-30 00:00:00",460,-125
"2023-07-01 00:00:00",563,-136
"2023-07-02 00:00:00",574,-169
"2023-07-03 00:00:00",,
"2023-07-04 00:00:00",701,-131
"2023-07-05 00:00:00",509,-117
"2023-07-06 00:00:00",546,-167
"2023-07-07 00:00:00",,
"2023-07-08 00:00:00",505,-175
"2023-07-09 00:00:00",457,-147
"2023-07-10 00:00:00",581,-129
"2023-07-11 00:00:00",,
"2023-07-12 00:00:00",571,-156
"2023-07-13 00:00:00",595,-220
"2023-07-14 00:00:00",630,-180
"2023-07-15 00:00:00",,
"2023-07-16 00:00:00",424,-145
"2023-07-17 00:00:00",,
"2023-07-18 00:00:00",993,-357
"2023-07-19 00:00:00",,
"2023-07-20 00:00:00",499,-172
"2023-07-21 00:00:00",494,-134
"2023-07-22 00:00:00",454,-150
"2023-07-23 00:00:00",,
"2023-07-24 00:00:00",478,-137
"2023-07-25 00:00:00",465,-130
"2023-07-26 00:00:00",,
"2023-07-27 00:00:00",1026,-318
"2023-07-28 00:00:00",,
"2023-07-29 00:00:00",455,-114
"2023-07-30 00:00:00",525,-164
"2023-07-31 00:00:00",479,-140
"2023-08-01 00:00:00",,
"2023-08-02 00:00:00",512,-200
"2023-08-03 00:00:00",597,-143
"2023-08-04 00:00:00",498,-173
"2023-08-05 00:00:00",,
"2023-08-06 00:00:00",530,-179
"2023-08-07 00:00:00",423,-96
"2023-08-08 00:00:00",511,-174
"2023-08-09 00:00:00",670,-217
"2023-08-10 00:00:00",,
"2023-08-11 00:00:00",562,-196
"2023-08-12 00:00:00",647,-177
"2023-08-13 00:00:00",716,-236
"2023-08-14 00:00:00",,
"2023-08-15 00:00:00",1013,-190
"2023-08-16 00:00:00",759,-225
"2023-08-17 00:00:00",653,-196
"2023-08-18 00:00:00",,
"2023-08-19 00:00:00",780,-235
"2023-08-20 00:00:00",685,-192
"2023-08-21 00:00:00",724,-270
"2023-08-22 00:00:00",,
"2023-08-23 00:00:00",669,-205
"2023-08-24 00:00:00",596,-175
"2023-08-25 00:00:00",747,-203
"2023-08-26 00:00:00",,
"2023-08-27 00:00:00",699,-270
"2023-08-28 00:00:00",635,-206
"2023-08-29 00:00:00",713,-234
"2023-08-30 00:00:00",,
"2023-08-31 00:00:00",716,-280
"2023-09-01 00:00:00",1104,-444
"2023-09-02 00:00:00",1067,-400
"2023-09-03 00:00:00",,
"2023-09-04 00:00:00",710,-292
"2023-09-05 00:00:00",561,-171
"2023-09-06 00:00:00",765,-270
"2023-09-07 00:00:00",739,-280
"2023-09-08 00:00:00",,
"2023-09-09 00:00:00",689,-145
"2023-09-10 00:00:00",765,-241
"2023-09-11 00:00:00",731,-298
"2023-09-12 00:00:00",,
"2023-09-13 00:00:00",588,-194
"2023-09-14 00:00:00",657,-135
"2023-09-15 00:00:00",817,-256
"2023-09-16 00:00:00",,
"2023-09-17 00:00:00",765,-219
"2023-09-18 00:00:00",604,-173
"2023-09-19 00:00:00",675,-181
"2023-09-20 00:00:00",,
"2023-09-21 00:00:00",663,-196
"2023-09-22 00:00:00",503,-147
"2023-09-23 00:00:00",639,-247
"2023-09-24 00:00:00",,
"2023-09-25 00:00:00",543,-173
"2023-09-26 00:00:00",406,-150
"2023-09-27 00:00:00",1245,-372
"2023-09-28 00:00:00",,
"2023-09-29 00:00:00",426,-1433
"2023-09-30 00:00:00",595,-296
"2023-10-01 00:00:00",736,-265
"2023-10-02 00:00:00",,
"2023-10-03 00:00:00",478,-134
"2023-10-04 00:00:00",676,-199
"2023-10-05 00:00:00",769,-276
"2023-10-06 00:00:00",,
"2023-10-07 00:00:00",633,-280
"2023-10-08 00:00:00",700,-209
"2023-10-09 00:00:00",694,-270
"2023-10-10 00:00:00",,
"2023-10-11 00:00:00",617,-209
"2023-10-12 00:00:00",559,-160
"2023-10-13 00:00:00",636,-210
"2023-10-14 00:00:00",,
"2023-10-15 00:00:00",3558,-320
"2023-10-16 00:00:00",637,-358
"2023-10-17 00:00:00",,
"2023-10-18 00:00:00",578,-146
"2023-10-19 00:00:00",469,-162
"2023-10-20 00:00:00",817,-203
"2023-10-21 00:00:00",,
"2023-10-22 00:00:00",637,-189
"2023-10-23 00:00:00",535,-146
"2023-10-24 00:00:00",521,-158
"2023-10-25 00:00:00",,
"2023-10-26 00:00:00",501,-150
"2023-10-27 00:00:00",445,-144
"2023-10-28 00:00:00",685,-208
"2023-10-29 00:00:00",685,-235
"2023-10-30 00:00:00",,
"2023-10-31 00:00:00",570,-140
"2023-11-01 00:00:00",575,-168
"2023-11-02 00:00:00",699,-235
"2023-11-03 00:00:00",,
"2023-11-04 00:00:00",563,-221
"2023-11-05 00:00:00",666,-265
"2023-11-06 00:00:00",,
"2023-11-07 00:00:00",523,-173
"2023-11-08 00:00:00",494,-185
"2023-11-09 00:00:00",665,-232
"2023-11-10 00:00:00",,
"2023-11-11 00:00:00",609,-183
"2023-11-12 00:00:00",768,-299
"2023-11-13 00:00:00",,
"2023-11-14 00:00:00",1844,-129
"2023-11-15 00:00:00",534,-154
"2023-11-16 00:00:00",,
"2023-11-17 00:00:00",1184,-164
"2023-11-18 00:00:00",726,-217
"2023-11-19 00:00:00",,
"2023-11-20 00:00:00",715,-207
"2023-11-21 00:00:00",1417,-697
"2023-11-22 00:00:00",,
"2023-11-23 00:00:00",9611,-1185
"2023-11-24 00:00:00",4939,-690
"2023-11-25 00:00:00",,
"2023-11-26 00:00:00",3059,-517
"2023-11-27 00:00:00",3074,-432
"2023-11-28 00:00:00",,
"2023-11-29 00:00:00",1575,-262
"2023-11-30 00:00:00",703,-219
"2023-12-01 00:00:00",,
"2023-12-02 00:00:00",662,-148
"2023-12-03 00:00:00",670,-256
"2023-12-04 00:00:00",,
"2023-12-05 00:00:00",542,-157
"2023-12-06 00:00:00",533,-160
"2023-12-07 00:00:00",,
"2023-12-08 00:00:00",598,-202
"2023-12-09 00:00:00",740,-273
"2023-12-10 00:00:00",,
"2023-12-11 00:00:00",578,-192
"2023-12-12 00:00:00",641,-188
"2023-12-13 00:00:00",,
"2023-12-14 00:00:00",442,-121
"2023-12-15 00:00:00",869,-421
"2023-12-16 00:00:00",,
"2023-12-17 00:00:00",823,-324
"2023-12-18 00:00:00",858,-305
"2023-12-19 00:00:00",,
"2023-12-20 00:00:00",641,-225
"2023-12-21 00:00:00",778,-197
"2023-12-22 00:00:00",,
"2023-12-23 00:00:00",817,-216
"2023-12-24 00:00:00",945,-278
"2023-12-25 00:00:00",,
"2023-12-26 00:00:00",557,-166
"2023-12-27 00:00:00",781,-245
"2023-12-28 00:00:00",,
"2023-12-29 00:00:00",640,-213
"2023-12-30 00:00:00",,
"2023-12-31 00:00:00",845,-293
"2024-01-01 00:00:00",715,-215
"2024-01-02 00:00:00",,
"2024-01-03 00:00:00",702,-232
"2024-01-04 00:00:00",1276,-267
"2024-01-05 00:00:00",,
"2024-01-06 00:00:00",655,-226
"2024-01-07 00:00:00",734,-331
"2024-01-08 00:00:00",,
"2024-01-09 00:00:00",539,-233
"2024-01-10 00:00:00",668,-211
"2024-01-11 00:00:00",,
"2024-01-12 00:00:00",634,-211
"2024-01-13 00:00:00",754,-242
"2024-01-14 00:00:00",,
"2024-01-15 00:00:00",820,-297
"2024-01-16 00:00:00",832,-272
"2024-01-17 00:00:00",,
"2024-01-18 00:00:00",719,-225
"2024-01-19 00:00:00",723,-278
"2024-01-20 00:00:00",,
"2024-01-21 00:00:00",735,-259
"2024-01-22 00:00:00",,
"2024-01-23 00:00:00",821,-221
"2024-01-24 00:00:00",570,-172
"2024-01-25 00:00:00",,
"2024-01-26 00:00:00",567,-197
"2024-01-27 00:00:00",639,-162
"2024-01-28 00:00:00",,
"2024-01-29 00:00:00",918,-224
"2024-01-30 00:00:00",,
"2024-01-31 00:00:00",543,-160
"2024-02-01 00:00:00",631,-162
"2024-02-02 00:00:00",,
"2024-02-03 00:00:00",656,-256
"2024-02-04 00:00:00",712,-235
"2024-02-05 00:00:00",,
"2024-02-06 00:00:00",653,-230
"2024-02-07 00:00:00",653,-156
"2024-02-08 00:00:00",,
"2024-02-09 00:00:00",591,-304
"2024-02-10 00:00:00",1324,-821
"2024-02-11 00:00:00",,
"2024-02-12 00:00:00",1165,-360
"2024-02-13 00:00:00",,
"2024-02-14 00:00:00",879,-379
"2024-02-15 00:00:00",,
"2024-02-16 00:00:00",710,-242
"2024-02-17 00:00:00",872,-328
"2024-02-18 00:00:00",,
"2024-02-19 00:00:00",1169,-208
"2024-02-20 00:00:00",,
"2024-02-21 00:00:00",645,-244
"2024-02-22 00:00:00",674,-198
"2024-02-23 00:00:00",,
"2024-02-24 00:00:00",844,-358
"2024-02-25 00:00:00",,
"2024-02-26 00:00:00",912,-273
"2024-02-27 00:00:00",544,-212
"2024-02-28 00:00:00",,
"2024-02-29 00:00:00",578,-170
"2024-03-01 00:00:00",2366,-220
"2024-03-02 00:00:00",,
"2024-03-03 00:00:00",1340,-391
"2024-03-04 00:00:00",,
"2024-03-05 00:00:00",1968,-262
"2024-03-06 00:00:00",,
"2024-03-07 00:00:00",761,-227
"2024-03-08 00:00:00",,
"2024-03-09 00:00:00",1320,-413
"2024-03-10 00:00:00",,
"2024-03-11 00:00:00",914,-289
"2024-03-12 00:00:00",,
"2024-03-13 00:00:00",612,-191
"2024-03-14 00:00:00",694,-203
"2024-03-15 00:00:00",,
"2024-03-16 00:00:00",652,-248
"2024-03-17 00:00:00",,
"2024-03-18 00:00:00",1984,-238
"2024-03-19 00:00:00",1361,-183
"2024-03-20 00:00:00",,
"2024-03-21 00:00:00",2029,-162
"2024-03-22 00:00:00",718,-308
"2024-03-23 00:00:00",,
"2024-03-24 00:00:00",981,-186
"2024-03-25 00:00:00",,
"2024-03-26 00:00:00",757,-209
"2024-03-27 00:00:00",748,-232
"2024-03-28 00:00:00",,
"2024-03-29 00:00:00",851,-301
"2024-03-30 00:00:00",688,-218
"2024-03-31 00:00:00",,
"2024-04-01 00:00:00",699,-274
"2024-04-02 00:00:00",608,-218
"2024-04-03 00:00:00",172,-75
"2024-04-04 00:00:00",,
"2024-04-05 00:00:00",1002,-231
"2024-04-06 00:00:00",,
"2024-04-07 00:00:00",791,-277
"2024-04-08 00:00:00",344,-135
"2024-04-09 00:00:00",1017,-142
"2024-04-10 00:00:00",449,-120
"2024-04-11 00:00:00",371,-104
"2024-04-12 00:00:00",813,-100
"2024-04-13 00:00:00",477,-116
"2024-04-14 00:00:00",385,-162
"2024-04-15 00:00:00",285,-136
"2024-04-16 00:00:00",357,-117
"2024-04-17 00:00:00",395,-107
"2024-04-18 00:00:00",714,-222
"2024-04-19 00:00:00",712,-361
"2024-04-20 00:00:00",631,-118
"2024-04-21 00:00:00",589,-324
"2024-04-22 00:00:00",294,-124
"2024-04-23 00:00:00",674,-294
"2024-04-24 00:00:00",220,-47
"2024-04-25 00:00:00",901,-373
"2024-04-26 00:00:00",172,-26
"2024-04-27 00:00:00",450,-165
"2024-04-28 00:00:00",402,-129
"2024-04-29 00:00:00",529,-113
"2024-04-30 00:00:00",606,-213
"2024-05-01 00:00:00",752,-350
"2024-05-02 00:00:00",359,-75
"2024-05-03 00:00:00",470,-182
"2024-05-04 00:00:00",193,-48
"2024-05-05 00:00:00",413,-122
"2024-05-06 00:00:00",709,-197
"2024-05-07 00:00:00",532,-137
"2024-05-08 00:00:00",217,-84
"2024-05-09 00:00:00",527,-159
"2024-05-10 00:00:00",457,-136
"2024-05-11 00:00:00",623,-181
"2024-05-12 00:00:00",461,-168
"2024-05-13 00:00:00",400,-180
"2024-05-14 00:00:00",371,-139
"2024-05-15 00:00:00",737,-240
"2024-05-16 00:00:00",177,-64
"2024-05-17 00:00:00",396,-132
"2024-05-18 00:00:00",370,-142
"2024-05-19 00:00:00",422,-146
"2024-05-20 00:00:00",396,-127
"2024-05-21 00:00:00",303,-138
"2024-05-22 00:00:00",674,-112
"2024-05-23 00:00:00",1175,-892
"2024-05-24 00:00:00",651,-512
"2024-05-25 00:00:00",173,-102
"2024-05-26 00:00:00",429,-261
"2024-05-27 00:00:00",452,-257
"2024-05-28 00:00:00",439,-201
"2024-05-29 00:00:00",443,-218
"2024-05-30 00:00:00",889,-324
"2024-05-31 00:00:00",414,-156
"2024-06-01 00:00:00",312,-126
"2024-06-02 00:00:00",451,-159
"2024-06-03 00:00:00",424,-162
"2024-06-04 00:00:00",435,-149
"2024-06-05 00:00:00",489,-218
"2024-06-06 00:00:00",953,-310
"2024-06-07 00:00:00",193,-42
"2024-06-08 00:00:00",470,-157
"2024-06-09 00:00:00",419,-157
"2024-06-10 00:00:00",735,-160
"2024-06-11 00:00:00",413,-142
"2024-06-12 00:00:00",289,-179
"2024-06-13 00:00:00",204,-163
"2024-06-14 00:00:00",489,-215
"2024-06-15 00:00:00",1463,-184
"2024-06-16 00:00:00",392,-155
"2024-06-17 00:00:00",376,-150
"2024-06-18 00:00:00",379,-144
"2024-06-19 00:00:00",402,-162
"2024-06-20 00:00:00",321,-145
"2024-06-21 00:00:00",464,-112
"2024-06-22 00:00:00",335,-88
"2024-06-23 00:00:00",335,-147
"2024-06-24 00:00:00",1096,-203
"2024-06-25 00:00:00",454,-217
"2024-06-26 00:00:00",,-59
